id,preco
21844,1140.96
75896,2556.4
43366,1957.75
18434,1663.4
20605,6392.34
27097,16672.13
12929,1290.09
43603,13619.05
70218,9094.09
93139,3698.87
57409,14748.86
71670,5204.32
76486,3663.27
92299,13843.92
27416,14284.76
64007,1223.64
75458,14681.77
99324,4193.53
69469,1305.95
61186,17123.14
41540,6625.85
79684,4593.18
33281,2053.16
66050,13223.1
54445,6427.09
54405,3827.3
65430,4038.51
49265,1777.75
90633,8543.78
78129,19924.78
42621,3417.38
77995,5650.1
9509,10739.27
77704,12435.12
94245,8067.6
81641,3156.13
28282,2967.87
767,11734.26
48274,7012.35
47022,944.39
2954,2770.84
37486,2724.12
42749,9420.74
31448,14679.54
28309,3325.41
36837,3360.5
96714,6822.23
56131,2055.96
40612,1550.72
68606,3874.99
43169,12546.59
41698,4891.48
9523,9778.34
22341,7036.3
76738,1174.2
15863,5304.26
83486,4495.8
24971,15511.41
77558,2639.4
94280,7186.42
29231,1858.69
24100,7286.77
49635,2149.34
13873,10167.11
90710,2595.46
44884,2036.31
10927,5836.27
8015,6456.02
5642,6422.86
502,12729.6
89694,2901.22
90458,3610.29
91362,2981.94
13273,1599.32
79730,14912.95
71894,4991.84
58692,14076.55
33232,3597.68
92704,1971.67
74851,5731.06
63121,2695.26
87631,7735.24
74954,5325.73
47885,17767.63
76993,2953.18
41108,3429.0
46216,8110.65
79815,7701.03
64626,3644.04
87928,10013.13
93267,1834.98
71604,3898.79
59117,3453.1
95304,5513.71
58765,4343.14
84524,5127.05
20011,11512.52
35172,4653.48
42777,4802.03
73519,2554.24
11896,5818.66
32202,2688.92
89529,2558.36
51733,2242.93
66200,6820.41
72910,3501.38
78126,5921.15
80051,7325.08
53415,4842.73
47687,14981.91
76781,1407.11
48119,2381.53
42911,21561.03
16457,4558.84
77264,1687.43
20979,8979.88
71039,9364.3
64734,1198.73
86199,18314.92
35779,15727.17
61270,4317.99
62890,2122.53
13280,1941.92
84299,5041.13
91381,17949.45
91739,15766.81
39576,2488.35
20858,7106.9
89610,1356.14
32781,10529.5
66288,2725.48
47635,12642.05
76905,4207.03
35464,16469.07
2051,12573.23
2033,4456.92
96471,1873.68
72556,3623.17
84423,5628.31
49777,10826.54
20243,8777.57
69783,1755.66
78073,1669.28
9597,3663.78
64654,2220.7
6274,13172.74
45832,6334.74
85216,2461.98
66637,4751.7
66004,15508.91
23867,1243.5
23872,6077.33
77067,5013.23
77113,5640.33
94524,1837.27
70232,4698.05
77220,18835.15
88542,15410.07
90853,2968.39
44171,2226.93
17205,7188.91
67463,2296.8
11494,1222.7
35948,2673.41
84391,8240.61
58627,2605.22
27628,11385.73
60531,8524.74
98893,10513.98
35378,6455.06
64160,8588.16
61148,1321.02
28287,2254.72
41392,5397.13
81325,1797.54
52838,4383.8
49535,2086.73
54269,15485.3
23113,13051.54
14401,4714.75
20525,3862.12
11227,7605.89
65059,9278.93
14773,6701.05
97986,14693.23
96282,3362.01
72788,12968.0
2512,4439.81
38254,7142.06
59776,2846.29
66496,2415.11
62354,8427.64
23862,4143.15
45441,3391.79
67864,23075.55
24269,6198.19
52502,2621.34
39379,3554.22
20641,4832.46
10788,2249.11
3920,6699.67
18613,18780.17
24378,1823.58
56921,16397.33
47449,5635.7
21824,4607.04
78677,17717.96
44365,2471.69
74095,12622.39
13460,13502.48
15598,7417.05
38598,10843.21
81269,2482.49
48962,6118.34
83314,2264.87
87887,15465.74
86036,8795.39
50930,6698.23
34759,4819.28
79560,11758.0
24726,2290.66
65308,1549.08
12544,2490.23
698,2421.78
85446,6427.33
63603,15657.95
42299,9757.56
37830,4769.76
24342,13853.09
40660,2535.88
55478,13130.48
62084,1728.62
40391,980.49
9553,6645.06
33337,14678.8
68735,17119.94
45771,2686.84
91920,4975.75
42808,10635.08
99730,2768.41
80435,9342.92
3018,3901.82
88636,1753.95
64461,6656.35
47901,715.62
66105,11348.8
69407,16048.83
61206,5691.35
62145,3581.83
39202,2760.06
26350,14027.36
43306,7042.66
5905,5497.85
25497,2089.67
49075,3135.12
14542,4084.2
92161,2350.67
44085,7852.48
96218,18714.31
94335,9142.12
89896,8979.82
85753,15010.11
87321,10782.03
74309,9189.55
93064,5432.85
3534,9043.4
46326,10195.3
38856,3686.89
16081,476.3
57393,10237.34
49387,12010.34
27018,15087.2
28097,4463.25
56424,10744.31
81553,8297.59
2616,13222.35
49615,4330.73
9885,9947.86
63821,1673.42
4337,919.64
35500,21695.94
72266,2467.3
88972,6873.78
42978,18924.33
11728,2829.39
87606,17966.93
51274,21394.03
31963,3843.64
87048,2537.8
5465,1708.11
87215,4384.94
18390,3585.0
57500,16968.97
54558,8434.97
74606,15798.43
66736,6856.91
18146,3353.72
74351,6279.54
82036,3362.31
23457,1116.46
31885,4307.94
10657,13558.55
53096,3395.82
97133,4141.0
71173,7841.07
10631,9294.36
89020,7048.96
73363,17068.88
81165,16473.77
29042,7103.42
56001,4197.16
93546,6433.82
62540,5420.52
71135,5886.36
9944,12903.29
26056,3824.48
6990,6191.23
4595,4982.66
35522,2787.75
36877,18362.28
14377,24274.66
60617,2708.11
62808,3500.22
90235,753.86
37739,2726.27
33080,1115.88
25728,9635.81
29881,2334.41
73932,4270.34
38930,5079.64
75154,15546.29
25114,8392.64
36066,4216.98
67559,2479.01
22736,3882.68
11393,2045.6
54076,4611.82
53173,3287.85
68370,7071.65
11021,3495.5
6860,972.87
19567,4600.61
51315,12390.94
71794,3824.44
82145,2184.38
68860,14620.23
89806,1625.37
16393,19780.73
77461,7102.77
82044,8008.12
43226,2288.01
33210,5672.84
64126,5245.02
99176,3898.11
21981,5293.9
589,2787.47
37686,2570.33
42346,3070.28
24793,19769.25
84835,3370.84
729,11953.67
17569,3136.28
1649,10020.48
82923,16239.26
1004,8377.33
92250,2133.19
89294,5747.56
88412,1760.52
52336,7396.43
10888,9534.07
53084,8219.99
24118,3135.24
46263,12408.12
13175,6074.27
16289,3638.02
45862,13272.47
44057,4795.43
5362,6580.61
63965,2248.54
15058,2826.05
78855,2584.84
74216,10533.88
51613,2897.27
62834,17120.9
85624,4860.67
71143,12285.08
34704,7947.37
20391,12061.15
29668,5658.67
13346,1928.86
38376,12005.36
4167,15813.41
52079,1377.3
72591,4988.89
96394,12791.91
77700,1482.8
56889,6679.21
37804,2703.54
81808,1555.39
51929,1320.14
25562,9410.93
1581,2422.9
57154,3812.55
2454,2740.64
1468,7363.34
78552,3322.34
98406,15879.7
99667,6805.56
48113,5361.68
31643,5233.8
31489,18592.04
73881,4186.82
20886,6495.19
11821,4884.29
32728,5833.41
32657,9523.02
24888,5056.14
61701,12028.46
87473,7355.4
31608,7918.05
80008,2417.99
33398,14924.35
8134,1412.78
37970,6437.13
32203,2984.03
6905,1526.85
97591,5044.43
15447,2888.39
5903,11363.26
31424,1908.55
40513,3407.19
64103,1929.1
74558,5205.15
30535,8619.35
51227,1852.01
51354,3843.7
29730,3864.43
19151,1632.17
23030,2132.88
26260,1313.13
86417,1743.26
6458,18880.35
17645,980.14
30101,2312.34
44540,15802.87
2134,17597.37
89492,2798.76
46237,10389.58
4358,4335.28
72138,6395.1
28280,1521.43
97134,1888.14
11578,9223.3
21685,9922.58
68391,7155.95
39170,6255.66
43404,7066.45
96424,9937.05
37279,2034.85
71234,3810.42
17318,7309.02
65778,3031.45
55616,15101.94
4112,6863.75
41119,12427.92
65187,2340.7
12501,1125.49
97720,1288.68
38830,5842.62
11759,1577.01
99005,13033.83
9330,15398.5
48570,4104.95
76549,5735.36
38766,9866.01
52337,18299.57
85506,6076.96
87484,4262.46
49253,6600.69
46939,1537.06
6010,11602.17
84679,5154.77
46632,4145.48
71052,3538.4
29002,2210.68
17784,2600.95
19249,1053.27
4718,4723.47
27754,5723.19
49468,4542.51
86202,2482.05
773,3282.72
46649,3014.06
75399,1309.0
23911,1510.91
59269,3680.87
12800,16996.4
85105,3061.39
39178,2185.34
78374,5119.92
6627,3130.68
24150,12944.62
97929,11118.15
68197,12599.32
25836,3514.87
89317,15382.86
84221,2497.63
51422,3190.02
50452,2270.04
30740,9546.7
98626,3422.07
75694,11272.84
39126,6535.79
23466,18070.8
63752,9588.28
50065,7059.93
69536,3060.71
5353,960.04
405,10197.31
3356,23953.21
87136,6889.32
55803,2084.86
75767,6252.74
48563,2836.47
98883,18728.2
99909,11304.86
22577,4905.01
70380,1904.21
70060,3956.2
9980,12487.3
86054,8832.25
20368,5917.4
88794,2949.03
86521,14749.36
72461,3829.06
54833,13341.7
41725,2020.8
14069,2238.88
60283,1992.3
66657,5720.66
42198,4700.9
96689,9140.12
85386,5062.59
3212,14849.52
63241,6641.66
52750,2824.71
6056,13256.32
6075,2776.35
39225,1940.86
3429,10092.08
27811,4547.02
24516,1494.28
74738,6011.93
15209,4745.16
6062,3102.11
6763,5204.7
21000,6372.47
94114,2276.02
76518,2522.09
95339,17891.58
42134,4136.19
32580,8034.09
4432,2771.52
56559,5945.91
41458,2238.49
83169,13974.46
9791,2495.27
22377,4270.36
22278,4982.54
56320,14114.01
91850,3285.1
7554,17344.86
23054,6136.52
72595,3425.46
34639,21348.33
10854,5520.45
49423,3917.31
65317,5341.37
84304,3529.88
95124,4562.02
57972,2003.76
46333,3212.56
31957,2943.72
63412,4059.87
41247,2575.47
13202,3888.78
13199,2668.37
84977,4013.36
16229,1193.15
93068,1223.45
47811,4124.23
59244,4585.76
83629,9533.2
8505,11537.7
64746,2034.24
16964,6792.8
81994,2451.79
96071,6764.14
38076,2261.25
32997,4969.23
12757,1501.03
5624,16095.29
75070,11497.51
99424,3435.97
48695,3736.15
55592,6937.97
14420,2567.85
69944,1340.16
39749,15860.97
37041,1573.08
46728,13884.98
37840,17828.56
7655,4598.49
1801,4739.61
53900,3754.15
5564,3149.5
71088,5431.68
64000,6253.01
72487,3232.2
55016,1870.56
37365,15595.57
74200,4115.86
83082,2564.89
91522,5504.82
31299,5440.0
22789,2676.91
23870,12425.65
41452,5932.91
34912,2957.93
28587,1582.43
31882,2726.33
89505,4768.26
39635,4140.08
81668,3255.11
72676,6919.55
83734,3341.0
40994,2731.02
17096,4190.25
15549,1559.83
22075,2669.93
24915,12567.36
31120,3716.65
43151,4205.45
24340,3275.44
51725,15002.86
5768,3338.42
42081,2190.0
82306,4831.29
55179,7805.36
7844,13566.06
24014,3574.46
43311,5089.09
13556,12565.07
17718,4812.33
28906,2178.52
43682,2247.66
36717,16963.44
32548,2746.04
57132,9627.47
37152,22524.41
80389,1539.82
44131,6699.26
48210,5235.25
8497,19471.9
68887,4585.71
27443,20994.69
16230,12466.85
89996,11030.53
55103,4090.26
20348,2167.94
51212,2263.62
501,14090.64
46047,2291.08
54144,2921.69
30009,4389.88
64552,2094.88
33084,15023.52
36567,4975.12
12033,1861.49
55825,6828.75
13099,1342.22
58501,3364.15
94439,7072.64
11069,7293.83
13812,3651.18
45921,1239.24
14095,8900.72
54498,1955.0
9214,18612.19
7781,1107.49
37998,3307.42
56332,12022.55
53252,5832.77
21264,5053.99
19966,1594.47
24582,12585.95
13183,9692.34
29317,12668.58
45905,2181.41
31056,1901.26
27590,9268.0
65270,2681.39
69735,3984.16
3260,2227.7
80234,1580.76
53842,1795.36
83767,4031.24
24613,9192.77
19822,2227.35
48482,2161.96
23705,1456.39
69428,4607.15
57263,7261.19
48989,7502.23
8262,1830.71
64419,4227.76
11445,2738.59
90932,1982.0
31523,4348.07
77417,6040.29
99014,1929.65
15077,5186.55
35302,1986.64
96685,11464.46
77174,2464.81
77249,2940.42
38099,1011.22
30449,7930.45
55297,8295.73
75353,13898.55
66367,4845.0
16425,5843.79
29760,5140.39
57537,2411.56
31711,2195.41
18983,4901.43
10874,4402.6
20718,8723.78
32900,7357.1
99808,3583.22
89448,4285.66
27086,3591.26
50459,10503.39
23595,5791.38
86375,1489.6
87955,4852.26
11845,2673.79
45335,2562.39
70468,3773.22
32815,1890.65
32057,4510.12
65244,9447.16
89053,6945.94
90638,4611.0
33067,6619.97
139,2937.29
46832,9194.77
92883,2569.15
59466,6493.21
97535,6205.83
28705,7661.22
8202,17663.78
19006,2130.13
66413,1491.92
82385,5437.82
82470,2812.05
10885,3166.3
90145,1498.2
20799,2558.69
71625,9628.88
18470,5565.71
3430,14103.25
97633,14270.09
4731,17781.07
59267,2493.9
73207,21122.77
59089,1696.58
75153,6736.39
93633,13564.95
45375,9259.21
75717,5222.63
25379,3744.16
93545,3282.19
63191,2510.4
37052,5215.92
26806,16543.27
40382,1729.46
53005,3752.99
19031,12207.23
82163,6354.55
6743,12206.65
94078,14048.8
11785,5217.29
62432,5336.08
56552,3335.51
94173,5551.61
63602,17666.21
47764,7431.44
189,5500.38
26170,4535.34
26475,4274.75
46659,13733.36
17172,2270.22
90435,1545.54
58325,3911.97
75711,2383.68
90379,10053.32
72619,10553.26
9009,1316.99
2254,1390.97
3324,2346.7
41881,3599.62
99038,6405.4
26739,21577.54
82943,2251.97
12458,6527.86
85056,2302.37
4467,4163.54
75367,12744.41
43233,2134.74
12846,2507.15
28531,4820.49
371,3047.1
51856,8038.97
22117,8844.04
24097,3547.79
3567,7489.82
26322,13721.79
66563,5728.43
78058,8142.49
62338,5681.86
44105,2385.11
34495,836.43
45238,12360.15
38051,2493.32
72562,17654.2
23580,2125.28
45850,11270.81
15853,15740.12
56834,1646.42
5387,909.05
64705,9178.44
90658,2309.74
18398,6814.62
13866,21268.26
363,4064.61
5987,2248.3
78743,3088.48
50170,15316.9
50004,5729.86
82947,9241.69
25485,10201.06
55824,4776.71
15200,2806.24
49877,4657.43
94641,7380.07
58376,5890.17
62859,4787.75
44357,2396.01
84320,9933.26
89382,6684.68
7672,1438.01
41044,7662.62
88430,12306.17
95153,12714.32
71534,4540.91
34516,2511.41
22420,7302.46
6211,996.05
41668,3067.13
80583,5124.56
439,1996.56
69633,1830.68
51768,7193.42
43443,6958.76
7863,6801.6
71508,17461.8
7884,1887.71
71999,2977.65
28315,1477.26
96117,2928.21
9588,1764.87
86163,15701.71
80456,1767.33
28019,7224.01
65815,6706.83
89371,4484.77
50634,6191.06
11602,7158.1
68077,3627.82
1954,9352.61
93149,7542.65
96984,1450.53
90447,5839.05
24492,5460.73
89541,19175.84
94999,2739.41
27873,2701.44
49141,8444.78
35269,3851.07
86886,6747.08
79884,11586.18
93979,4493.43
9359,4462.14
47090,2493.68
49865,18123.08
77549,19235.11
32980,3100.09
58422,6932.21
5751,3060.01
18739,15673.24
63507,7263.51
84678,5436.22
49935,4959.74
25260,1821.55
70687,19894.94
13101,1583.11
84146,6624.53
13452,1727.59
50409,9923.05
5036,1379.71
80454,22633.71
45803,2964.84
70604,7530.43
76492,6326.04
76667,4028.31
18979,2614.77
45521,21126.3
77792,1373.33
66779,23820.04
63132,2510.35
79236,8782.38
95036,19786.9
54369,4420.94
66791,1052.05
21874,2962.18
53203,4031.99
7666,4657.77
69704,12479.99
76657,1665.84
73345,4031.28
12432,2088.88
84573,12288.87
32537,7186.78
44749,2259.49
42990,4025.5
68141,2570.98
2646,15275.84
86325,2896.13
45539,5066.15
19384,1554.68
49184,3223.8
51381,3657.92
9965,5905.14
18615,20976.97
54866,2510.96
38407,14734.05
79740,2818.81
84794,2806.09
35926,2071.23
98664,7257.96
56295,1833.46
25601,2262.05
67969,10096.68
75232,3360.79
16782,7640.38
37243,4632.37
60685,2288.07
5719,5479.61
66915,4524.66
72761,7536.51
44494,9640.64
42103,8887.54
57904,8059.93
2201,9314.7
51322,1464.66
15063,11682.58
47017,3696.91
69159,6139.27
2269,15109.72
32753,11909.83
71536,8938.83
12140,3911.3
7302,4086.69
75607,1754.46
15778,5542.72
7952,1249.17
45949,2817.21
61753,2870.77
15116,8980.11
17071,6937.89
13161,16505.09
66537,3135.07
85378,3116.3
66134,7573.9
25844,8128.64
37899,1474.81
61630,12889.98
89284,12844.39
50327,3652.3
27132,8852.58
20851,7742.93
33022,3449.6
21940,8328.85
48448,1272.74
41333,2707.95
58028,14299.43
62850,4782.09
20192,3907.13
54790,1345.96
45960,4491.03
55029,3306.49
78061,4777.18
85919,4906.03
77141,1516.94
29540,2665.13
88135,8962.65
29419,4805.87
13157,8707.81
12690,9454.61
86578,4436.6
2768,1715.01
42586,2277.81
61353,1201.37
10196,1503.07
73653,3874.48
16455,5789.56
92857,5636.72
31406,16993.96
91116,2495.4
97282,12738.32
47977,5556.65
23886,1122.15
95106,3430.25
27294,10302.47
68902,10730.95
52556,827.58
22070,1170.47
6216,6013.57
10255,8082.46
68716,4404.95
96440,2524.9
77803,8328.34
87562,3884.6
94935,2138.93
55698,6172.61
83705,2102.88
28015,7639.49
31236,6399.97
18738,4605.26
7199,9747.02
52308,7464.08
84485,12270.31
76998,9656.33
86251,3774.2
60080,2402.44
81662,3334.1
57665,2052.63
29204,2724.2
9203,12627.92
83402,4505.96
80404,12961.19
49271,2714.22
16235,14696.62
28538,4724.31
90291,1389.23
10509,2497.56
47267,1548.47
3397,14585.53
14544,2167.24
53162,12705.36
12221,1704.95
91642,21608.97
37736,6259.71
35994,6931.84
63223,4770.74
12224,9680.93
67972,6900.34
9098,2645.94
30517,5482.07
93722,2864.16
24322,22326.39
89809,2771.04
52998,3471.69
74159,5727.52
21254,4081.1
63338,3664.37
47364,4279.75
12535,3637.06
6534,6570.09
41971,13064.81
67849,2947.32
93684,12088.54
2064,2677.47
41311,2184.91
29574,2701.72
88203,9018.28
82034,15208.64
69255,17988.24
42408,6341.23
9872,3765.11
60462,5221.12
56640,3830.2
94962,8836.34
86997,3259.16
75290,3453.43
63862,6721.1
96450,4668.54
15951,6800.22
17551,2148.06
87322,7109.08
58113,3861.25
50986,5071.96
84224,7055.15
34825,2940.02
82945,2825.01
57238,23016.18
93910,1709.09
76848,1993.83
89764,4952.51
63712,21600.77
12061,6633.74
98521,3798.78
20144,3502.44
67616,6067.19
29236,11671.82
81371,2871.45
45766,3689.15
48864,11336.44
93050,5709.55
29988,6123.19
79376,7934.04
75009,2314.72
93104,3196.29
75709,3349.44
84880,12509.77
56427,3316.17
40866,1860.74
70170,7078.53
27227,3138.86
25933,10483.74
87408,10967.37
95089,15852.38
88235,3355.24
25840,4850.63
73990,3383.97
55544,8237.31
64412,1679.68
32371,14515.52
32888,8401.45
18050,4070.76
403,12807.43
79555,10148.69
36207,12459.16
48720,789.1
32339,5503.64
1410,16590.12
84744,5490.93
20581,2004.57
77245,4925.82
49128,12623.09
35646,5555.91
33501,3179.42
84542,2636.2
63353,7705.41
47867,3045.63
59322,4903.58
62672,4984.35
90135,20350.42
41144,8109.54
95679,5369.82
16536,10894.26
69071,1900.09
90589,2551.43
51789,1790.94
42200,10138.81
64082,10886.0
19361,5171.99
82755,16449.97
87656,5761.35
86787,6687.27
94221,3639.57
54127,7142.58
54752,6929.09
19973,7620.36
20045,3401.61
49130,3034.65
94776,13014.49
89517,7482.75
61164,5053.52
42728,1987.12
65006,2757.41
61687,2057.58
55453,3028.72
91216,10592.86
4218,2645.85
96496,2954.9
64396,11678.23
44933,6231.48
19477,13665.84
31570,23783.66
92239,1630.12
68489,6095.96
16634,3043.41
23171,4736.95
73939,4809.53
90866,2316.81
44462,3059.05
95035,3775.13
28726,3054.43
81098,1339.63
33406,758.71
2705,1926.45
31818,6068.79
7889,8946.3
52888,1804.64
30761,5026.26
92827,12961.17
23206,3217.42
73404,1820.85
93940,12507.38
86973,4608.73
97308,3340.06
39761,16175.58
43757,11887.16
99215,2670.04
92146,15021.17
7406,8238.12
77975,3553.6
54019,16226.9
7885,13489.35
3623,1874.21
59884,3761.36
52122,9676.3
88270,3303.92
68463,6318.33
90065,7809.61
8312,4624.02
12002,1613.44
31588,5691.28
15293,15626.96
97158,9039.63
66717,13535.5
94371,3537.94
71117,13731.81
34650,5717.09
56538,4119.68
98848,4004.98
59163,7339.63
36907,7332.0
55011,6465.17
21794,819.01
17443,2201.94
75579,1926.09
75882,3567.24
12877,2528.7
67474,2286.71
11859,1394.38
70278,2019.12
15734,16038.68
45253,1523.1
27523,7464.89
27240,5281.38
94214,1168.13
50221,792.52
8334,5339.37
36446,2635.81
39917,11708.39
23683,4074.91
21735,1387.64
56530,7796.63
26169,1913.98
32498,10567.83
97792,10080.45
10399,15095.4
65916,5661.64
86179,21942.47
5198,11419.78
94674,2192.43
68196,11868.02
50708,2553.89
29570,2032.13
65894,3421.93
35207,1597.51
51702,2307.25
32688,5829.52
78278,4891.19
65485,6812.52
31669,3539.91
64926,10123.69
17434,4153.79
6566,15883.87
66636,2813.37
35678,1659.93
27264,2060.46
13065,8678.14
76715,7586.84
55570,8354.37
39383,9335.02
46598,2470.95
42353,897.49
30446,16780.13
11327,1924.53
65471,2755.34
33796,1664.54
75211,6303.58
29504,692.04
95012,6327.6
29020,1201.86
80755,1403.58
41414,16613.74
33068,2691.56
35343,2035.16
76939,5695.87
23543,6145.01
485,3613.51
79144,5924.23
7584,2602.36
7928,2185.46
1605,727.98
60927,9349.5
31328,5194.5
54515,4281.66
94287,8616.23
12889,16067.24
16357,2142.83
43572,3243.3
4269,19150.75
64459,3541.17
30703,8537.46
80039,10078.92
77303,2675.49
87079,4913.24
74600,3990.64
99257,11630.54
18977,7658.91
58193,3330.62
93667,6600.17
79158,4567.67
50678,7823.42
27500,5703.89
34804,8452.78
891,4939.03
14855,1735.77
13899,7036.35
91160,6246.96
65520,10265.77
51706,15162.81
62997,5796.7
11579,5737.99
36724,1628.6
85878,2589.81
3128,2453.4
72365,4451.83
32531,5943.51
24137,18152.23
51988,8234.98
2509,13642.49
42939,1735.2
14296,8254.47
48023,4425.39
34857,7920.84
80324,2743.13
55959,12795.63
36848,5860.78
69843,12110.17
50767,7022.74
29348,7311.34
8123,3702.45
56467,1715.46
82496,15721.76
11168,3244.28
15234,10911.83
13478,2467.19
51146,6057.4
526,13355.77
98795,4600.1
38957,4473.78
56732,1612.21
82059,1621.05
14136,2030.22
58680,4068.2
14270,3789.3
39897,10673.68
22254,2788.88
26856,1794.67
33274,1072.85
19011,10430.86
31024,3666.27
27300,2038.06
16157,3689.9
56397,6371.11
95015,10057.11
10138,2168.19
95258,13304.42
57883,4394.22
32743,11821.06
53370,1180.37
15082,2792.6
95611,2515.11
35460,2484.61
27645,2145.89
68678,5691.11
89966,5038.14
51409,6911.09
93479,9283.55
57475,4885.7
14781,6397.46
511,6514.67
75821,827.16
89830,12247.76
9856,16895.81
7684,2368.42
43337,2593.63
16349,4155.58
65108,3908.44
13351,2254.07
97588,6836.78
15378,2164.29
45699,3828.78
25648,1021.77
17478,1627.01
33189,23931.2
82765,9101.85
74080,5013.19
6944,6859.34
89772,6292.06
14970,15231.93
92375,7686.65
2170,12203.23
80346,18648.72
61297,3583.85
42060,1911.4
25684,5009.05
43807,2498.27
28671,7082.78
40912,6222.6
89761,13522.6
99455,6324.0
43459,9091.14
59115,4083.68
92826,1574.27
91428,20667.95
43409,2341.94
12156,2195.64
47585,6406.84
37637,3369.22
90925,3038.14
69952,5601.89
36687,1590.13
22860,4704.28
54191,2187.39
15573,2952.5
89374,18508.04
21431,9876.14
93010,8258.75
53536,2689.92
64110,2744.05
4871,15939.42
31016,2492.84
88560,12831.84
44077,3772.52
69995,9805.96
23142,6663.65
71883,2221.27
88682,9861.04
1497,8612.44
22990,6278.58
43085,18072.45
66701,12504.37
7780,4613.0
88892,2333.54
54298,1307.76
50321,14238.3
38250,2776.08
27452,12821.52
34267,4490.37
62052,5355.14
72004,3872.65
39211,2717.93
20074,10610.48
25858,4379.17
74087,17108.82
5807,5371.9
38222,1665.9
6832,3395.48
85438,2754.57
17117,3502.84
18100,1671.57
72012,1634.82
418,15502.53
67815,8292.22
32801,4756.35
87812,6547.98
2031,3140.05
62717,7839.74
79315,2006.41
40235,2809.99
25780,3923.41
42248,3228.31
96135,1337.38
81394,12388.7
47677,2732.1
95107,2087.82
47840,2840.71
99442,1176.23
54518,1770.66
96355,2287.22
51387,3471.03
40386,5037.61
84180,1955.25
27146,4521.57
8085,2059.92
67214,2184.43
29023,3482.78
85093,7863.6
89032,3982.64
5114,1367.63
84409,1328.34
80884,5428.33
32504,4091.6
71697,3661.19
73327,8732.03
36423,8434.91
66505,4802.33
17867,4902.37
548,2873.08
59692,3386.95
59986,7886.7
75282,14789.2
88378,2817.48
26545,7323.94
97522,11182.75
19180,9678.11
10873,5148.77
89733,14311.16
58326,2017.96
65882,7268.99
27998,6253.16
51501,4415.66
58616,1474.29
42950,16165.76
38329,8705.62
32159,18098.31
91134,12180.95
42021,14193.16
45589,2005.05
94353,3424.26
88974,7404.22
58649,2933.22
28071,7808.21
71683,2136.93
75977,4089.43
91135,12741.32
78854,3268.63
12729,5947.93
66946,11627.75
78317,1382.19
36773,3516.35
1923,4903.3
83119,1949.37
41114,13200.87
19754,2538.27
23332,4087.91
57752,6881.27
20512,8720.11
79009,9542.18
73979,2213.78
50239,4979.71
16064,8287.8
98843,3185.17
37033,11535.22
46357,4766.63
73330,3965.95
66824,5750.02
60872,5301.96
52784,3039.01
61809,2191.93
85445,12111.68
23504,1894.56
43018,5957.7
3884,2037.52
23576,9559.68
8068,5618.93
11037,6351.14
77524,8815.99
32798,2779.69
67088,20112.43
19794,12830.59
89351,10855.01
50565,2017.11
83376,7297.56
2615,17556.06
3551,5224.5
2109,6669.51
12242,9476.62
59233,18524.64
69295,922.35
22830,16665.6
52836,11757.74
72013,3577.22
14042,1903.19
39937,2015.94
45595,2412.23
10522,5726.58
98815,23750.54
85599,8722.95
32018,2534.83
97293,15319.28
45195,4249.51
66212,4889.07
48479,12051.81
48251,1435.02
73670,13599.44
89394,1217.86
89241,5300.33
11639,2390.64
78437,18116.29
48283,3371.02
40835,5298.7
81116,4654.08
29459,8601.7
22404,7632.54
41578,1819.25
61895,15750.83
9227,2234.69
68631,8503.76
35260,1622.42
18025,3011.04
53884,3256.6
92509,2380.37
70101,2858.72
93853,3509.28
99274,4024.41
2653,7181.84
76764,4755.0
89400,14924.34
12031,2651.87
79583,4287.48
14613,3223.47
77730,3119.72
89723,10827.26
17247,4258.23
4644,2543.01
65500,3662.87
37198,5016.01
48146,4506.03
93513,2431.71
4866,14931.43
68184,1312.94
54123,2997.6
30658,11245.08
83717,12894.49
12336,9519.22
93570,10830.53
65754,6387.0
97641,4042.17
69667,6906.37
73648,2055.1
40183,2898.38
65359,11879.89
60040,2741.55
98760,1860.15
77371,3625.81
70406,5591.96
5592,14421.94
67012,4589.49
50695,16428.47
62071,4027.68
80910,4272.95
39289,1857.19
41422,5170.53
67750,5574.49
84137,8757.58
68962,8992.31
84650,3350.2
89627,1452.06
5868,8036.86
18531,2017.54
91630,8354.88
70816,14602.5
51917,4380.51
30384,4220.1
45083,3021.16
88581,2420.04
5011,1661.24
97475,1702.65
80327,875.53
58666,9539.51
39681,10859.46
86019,4062.96
79627,8636.03
78323,17622.75
17238,8801.55
90991,1125.33
19231,14588.74
35676,5050.1
77798,3997.98
25972,1949.23
14435,5960.6
58359,8044.5
77941,6181.82
71584,5960.03
62283,17384.69
80781,3628.69
70951,13408.49
72170,802.88
4867,1224.14
65113,13075.31
38663,6129.77
22720,5227.09
27698,5817.07
46153,5630.72
3593,4434.93
46777,10252.72
33895,2025.98
35416,3915.53
45053,11290.98
42190,6299.59
51769,2112.22
7749,2029.85
78358,17086.14
60364,12548.56
33153,7615.45
56508,4730.04
66585,3522.33
62219,2098.94
46477,4465.64
62217,3463.96
46946,5513.81
39134,5661.23
35935,20715.5
81887,9917.54
27471,16777.18
13621,6467.97
92295,1509.92
1320,6103.52
54700,7880.72
31979,4459.95
63115,2129.54
68888,1103.06
33787,4652.96
62909,14461.65
10455,10898.59
18411,11562.69
68428,2249.23
15712,5237.59
4671,12355.6
28932,6118.29
23747,10291.73
34135,16039.63
20234,2836.19
1916,2447.43
46449,1923.61
